times,S_vals,I_vals,R_vals,D_vals
0.0,600.0,10.0,0.0,0.0
0.0051680497623634285,599.985076909297,10.01448602188294,0.0004338710520895162,3.19776796451812e-6
0.05684854738599771,599.834350030382,10.160796885417652,0.004811061514229705,4.202268616759777e-5
0.22411238965764102,599.3272450051742,10.65302260918391,0.01947275177896511,0.00025963386295240094
0.4910623524576822,598.452284818729,11.502216436249226,0.044550886338330896,0.0009478586834743576
0.8167357221276337,597.2622245556652,12.657003801679199,0.07826477157212845,0.002506871083615591
1.2429348312624906,595.4665628716446,14.398862510640987,0.12841130368709913,0.006163314027458336
1.7662504438287479,592.8102324515057,16.974169057131604,0.20135635333459423,0.014242138028124022
2.4062729060379024,588.6900053990139,20.965141763227233,0.3125251479218536,0.03232768983709241
3.168198899837751,582.086818098426,27.352207212454864,0.48809728339404623,0.07287740572521062
4.065923720205759,570.9391246024288,38.11169236688626,0.7834353421545585,0.1657476885304552
5.118149225209659,551.1936364358588,57.10378975218106,1.3190298361891886,0.3835439757710564
6.366856010144291,515.3138714509957,91.40206743568518,2.3772612732244216,0.9067998400947681
7.842007890758746,456.2041025535094,147.19152088721904,4.5070494710587905,2.097327088212878
9.81982182414023,368.863951703229,227.20399388243143,9.134938032759162,4.797116381580543
11.481835571227544,302.457143785335,285.4004708743793,14.378975191710367,7.763410148575441
13.193102288900414,240.28070945662722,337.81251930139024,20.754838409381858,11.151932832600865
14.687200445417902,190.63297609972048,378.110692206757,26.988244573265792,14.26808712025689
16.22845369092212,145.64799939236656,412.77339470112395,33.97274885798757,17.60585704852214
17.689197832837422,110.26773433384656,437.82548824644084,41.02183514893834,20.88494227077442
19.138901811669893,82.42024177295069,454.98625698959984,48.33811893244422,24.25538230500543
20.54123913759338,61.74667679302732,464.9896114105492,55.636039037904226,27.627672758519502
21.92019537714226,46.420142961673555,469.5766453869885,62.95423660098498,31.048975050353153
23.275236617385215,35.1709578257862,470.0943672924995,70.2274386460795,34.507236235634934
24.630665864486044,26.800416018032934,467.6051959164474,77.54010175457557,38.05428631094419
26.01424673885615,20.472047994076284,462.76481584707597,85.00717752121082,41.75595863763712
27.470650977257883,15.578529638677326,455.854156490785,92.83832935068494,45.72898451985293
29.050169796255233,11.73703839117185,446.883713238749,101.2676941027506,50.11155426732876
30.81298574765734,8.701908697800288,435.65910673017015,110.56574339095059,55.07324118107917
32.828412295659184,6.317569404234824,421.8527353216421,121.02045946683944,60.809235807283784
35.17434677546239,4.479064809623074,405.0755827129375,132.91439839543673,67.53095408200285
37.92642258122508,3.1069913177796766,385.0269765856757,146.4452385877283,75.42079350881643
41.16066321658688,2.121820902160076,361.5447483090484,161.71470853621145,84.61872225258023
44.898266285835255,1.4490403320475742,335.0441586322628,178.46252540958739,95.04427562610235
48.90123600445086,1.0258670435711998,307.81544395311835,195.30006997900773,105.85861902430277
50.0,0.9428384114974592,300.58469283537033,199.72142593801976,108.75104281511254
