times,S_vals,I_vals,R_vals,D_vals
0.0,600.0,10.0,0.0,0.0
0.009102218222727481,599.963871101551,10.034662642147122,0.0014662563018553664,0.0
0.10012440045000229,599.5958086003453,10.387787456893719,0.016403942760892957,0.0
0.4031983034943529,598.2771958200259,11.652874848528025,0.06992933144604213,0.0
0.9329539887574694,595.5892815763196,14.231566710081646,0.17915171359875745,0.0
1.6411228083377218,591.0885374096083,18.548811463236426,0.3626511271553602,0.0
2.551440335621657,583.3736138860013,25.946569874680794,0.6798162393179713,0.0
3.6702138677886964,569.9705044643159,38.78845518292688,1.2410403527572171,0.0
5.019084296589564,546.1096227505116,61.61100339560314,2.27937385388537,0.0
6.62669355618038,503.66528058429265,102.05680766162524,4.27791175408216,0.0
8.548801888821888,432.27698290959563,169.507500843182,8.215516247222414,0.0
10.915683753430342,329.20464337714867,264.8881992556668,15.907157367184602,0.0
13.514603647552697,230.2310765936674,352.2133773462235,27.555546060109133,0.0
16.412951393016147,150.77024366077168,416.5487201363568,42.68103620287157,0.0
19.066147617291193,97.34756246000714,455.6393523105306,57.01308522946222,0.0
21.783256963932494,57.17510120266871,481.42195156846356,71.4029472288677,0.0
24.616148474754343,30.00508992462671,494.23476311469904,85.76014696067426,0.0
27.662838942881756,13.916271770357044,495.7635147024111,100.32021352723184,0.0
30.915658988664077,5.8232175605624805,489.3550731997667,114.82170923967084,0.0
34.045206666346886,2.460136578648657,479.7566683100237,127.78319511132767,0.0
37.17639555668869,1.0369661315938945,469.13045847613125,139.83257539227486,0.0
40.25349985844798,0.4528158985060595,458.70931251341085,150.83787158808306,0.0
43.30793632703648,0.20902661721362348,448.78950366011327,161.00146972267314,0.0
46.32720877142141,0.10619036900593187,439.535479835891,170.3583297951031,0.0
49.33490406953161,0.061420169172052376,430.89008331706077,179.04849651376716,0.0
50.0,0.05552985579336615,429.05451640052104,180.88995374368557,0.0
