times,S1,I1,R1,D1,S2,I2,R2,D2
9.183673469387756,212.50929018690564,188.9807647821138,6.4089354988622125,3.2106099387103737,192.36278354705897,6.13844821669443,0.2635400126225471,0.12562781703200604
9.959313285169838,182.18522596634102,217.2686077317312,7.981891629193245,3.998636706882019,189.49380816670148,8.510425062991757,0.37939708562974284,0.18200765052947496
10.204081632653061,172.80443569147948,225.94759628554084,8.523315648121077,4.269867164849292,188.42043726373342,9.406171986586394,0.4242568669854531,0.20391909270397307
10.990294604917864,143.92917822089268,252.3822477092065,10.401873655103545,5.210860841679347,184.3380862559297,12.845507523235506,0.6014465387201391,0.29079925523249495
11.224489795918368,135.80972544448628,259.7216527614393,11.000565482032956,5.510718483624336,182.9156431355228,14.053982462314545,0.6654319821250542,0.32228024845466874
12.025212159911437,110.13380903952014,282.55863303505384,13.170756274979455,6.597476118677041,177.23923895838493,18.91541697121741,0.9311783889029366,0.45349121326415437
12.244897959183673,103.70261246394172,288.16698242454294,13.796889767004336,6.910953694070014,175.4443773279121,20.462983163302983,1.0184733131957922,0.49672784603004877
13.065327951598217,82.14391993036712,306.5002683089341,16.236700491548508,8.13207116651594,167.74984187403498,27.13675859183185,1.40944037167276,0.6909992650946924
13.26530612244898,77.47611241313668,310.3478235929231,16.853142622611,8.44048151424151,165.62596807945806,28.987344636501998,1.5220248960424152,0.7471022450851967
14.092840209900384,60.49905938842238,323.8026266019749,19.479467820456787,9.753771310884003,155.76127383710434,37.610959346519174,2.0712527301959565,1.021588964442367
14.285714285714286,57.05575611661719,326.3973463370886,20.106852509261323,10.06730376494703,153.21256346166754,39.84361118238103,2.22029609223569,1.0962705358014764
15.089351701312195,44.58848476574844,335.22707836811503,22.77083209154372,11.397597272326873,141.6190341986833,50.00342036151815,2.9371561124129366,1.4563968296514531
15.306122448979592,41.70212635994975,337.1058866269497,23.501168347867996,11.76197056711958,138.23982363858735,52.962308002990106,3.158735233147313,1.5679812233880717
16.119919835069105,32.424610987074665,342.5098211567875,26.277373040303015,13.14548155490533,124.75291260905436,64.73743356272703,4.106108082601221,2.0462590065467845
16.3265306122449,30.420059261213378,343.5094166155788,26.989350179213012,13.499840900928481,121.16322348615661,67.85808701128165,4.376792237966608,2.1832303076613266
17.131100536702768,23.751230070142622,346.1891790378459,29.78209659112267,14.887727396758399,106.79395446764133,80.26564820938366,5.551228885534885,2.7789353415703753
17.346938775510203,22.23422878516212,346.616888115491,30.53563216646953,15.261572589350868,102.88461133695527,83.61217660467258,5.899097938676402,2.955792463222094
18.159346234361806,17.375860812522806,347.3100334066631,33.382956845616995,16.671410423253214,88.26553108922376,95.97740335335193,7.331157379875222,3.6856466894928923
18.367346938775512,16.321402164822516,347.2828421376835,34.11398893840558,17.03260648746051,84.5977456538542,99.03477997719023,7.728164439227402,3.888470201355982
19.177798400506266,12.815883440231515,346.5225738325463,36.966555328260206,18.43867431251898,70.86424963568373,110.26896860782952,9.385660994212353,4.737433848717296
19.387755102040817,12.04445396902093,346.1770324626627,37.706093682080194,18.802271449164493,67.49017022253862,112.96613067509203,9.84204809837693,4.971799441064063
20.206152109945478,9.475876146117212,344.3537102191311,40.58829352687162,20.215333317617073,55.23510354621538,122.480198557087,11.715114160761251,5.9363705261993545
20.408163265306122,8.935644388238558,343.8019587639918,41.29925676067919,20.562874169145946,52.44900393152399,124.5670104069697,12.198331578838083,6.185920000612687
21.228164193870874,7.054648730889955,341.226739722727,44.18145958353774,21.967355969870322,42.172253441475085,131.92797831476938,14.230793609887945,7.238770626842514
21.428571428571427,6.661635309938073,340.52621026314273,44.88471160747852,22.308928619934058,39.91440618706281,133.45682248726848,14.74257222758007,7.5047132975952335
22.252996842807097,5.271198074477184,337.4074829106431,47.77165957689146,23.706314693175955,31.645506061435732,138.67397555412546,16.89623202265421,8.627631106596874
